,Price,Load_DA_Forecast,Renewables_DA_Forecast
2016-05-13 13:00:00,27.99,61734305,22974.140000000003
2016-05-13 14:00:00,25.28,60396.7575,23731585
2016-05-13 15:00:00,23.8,59387.3725,23540325
2016-05-13 16:00:00,23.53,58133.75,22376215
2016-05-13 17:00:00,24.01,57494.0625,20091.03
2016-05-13 18:00:00,26.37,56975925,16908415
2016-05-13 19:00:00,29.0,56711825,13943.2375
2016-05-13 20:00:00,27.1,54482.3175,12355.4325
2016-05-13 21:00:00,25.03,52740195,12218.3375
2016-05-13 22:00:00,26.96,50196.68,12550.2875
2016-05-13 23:00:00,23.02,45545.3675,12968.6975
2016-05-14 00:00:00,13.76,41699185,12971.8125
2016-05-14 01:00:00,13.1,39636.0725,13349.4725
2016-05-14 02:00:00,11.51,38434.7175,13230.4175
2016-05-14 03:00:00,9.71,38387375,13534105
2016-05-14 04:00:00,10.37,38680.95,13972.197500000002
2016-05-14 05:00:00,10.21,39007.3975,14342.2125
2016-05-14 06:00:00,9.91,40205255,15773.0775
2016-05-14 07:00:00,11.24,43642.7675,19336.02
2016-05-14 08:00:00,15.57,47719.8175,23885.11
2016-05-14 09:00:00,14.86,50693.6425,28174.414999999997
2016-05-14 10:00:00,11.99,52266.2875,31689.004999999997
2016-05-14 11:00:00,11.37,53236.9225,34364.0125
2016-05-14 12:00:00,10.27,52534525,36093.3325
2016-05-14 13:00:00,8.14,50559.8725,36592025
2016-05-14 14:00:00,7.01,48968.19,36078225
2016-05-14 15:00:00,4.95,48357.1075,34769.2275
2016-05-14 16:00:00,4.92,48305895,32474.074999999997
2016-05-14 17:00:00,9.91,48309195,28830.2825
2016-05-14 18:00:00,15.01,48641.5875,24330.56
2016-05-14 19:00:00,20.71,48352595,20112155
2016-05-14 20:00:00,20.46,46441685,17222.83
2016-05-14 21:00:00,19.3,45879.98,16081.0275
2016-05-14 22:00:00,23.6,45098.6175,15727.390000000001
2016-05-14 23:00:00,20.52,41408.7425,15726.907500000001
2016-05-15 00:00:00,20.0,36568.4525,15622.1525
2016-05-15 01:00:00,12.98,34676.17,15989.2825
2016-05-15 02:00:00,11.94,33681765,15481.567500000001
2016-05-15 03:00:00,9.13,33529.9125,15491.67
2016-05-15 04:00:00,9.19,33783.4475,15621.147500000001
2016-05-15 05:00:00,9.56,33913.8275,15871.5475
2016-05-15 06:00:00,7.1,33616095,17214305
2016-05-15 07:00:00,5.63,35937.9875,20588.98
2016-05-15 08:00:00,5.5,39884.8625,25000.262499999997
2016-05-15 09:00:00,4.57,42889.85,28984.822500000002
2016-05-15 10:00:00,3.5,45065.3525,32299.2175
2016-05-15 11:00:00,3.63,47368.6975,34773.5175
2016-05-15 12:00:00,0.73,47054.0525,36283.902500000004
2016-05-15 13:00:00,-9.25,44665.14,36574.53999999999
2016-05-15 14:00:00,-35.02,43056885,35823005
2016-05-15 15:00:00,-8.24,42865.6075,34226.4075
2016-05-15 16:00:00,-2.97,42127.93,31859.880000000005
2016-05-15 17:00:00,2.49,43111.3075,28066.399999999998
2016-05-15 18:00:00,14.45,44273.76,23096.38
2016-05-15 19:00:00,21.41,44788995,18305.4725
2016-05-15 20:00:00,21.69,43918.1675,14606.522500000001
2016-05-15 21:00:00,22.95,43759645,12973.904999999999
2016-05-15 22:00:00,24.28,43063.4375,12270605
2016-05-15 23:00:00,22.36,39980745,12016.172499999999
2016-05-16 00:00:00,17.85,36480.47,11895.662499999999
2016-05-16 01:00:00,16.86,34712.6225,11826.9475
2016-05-16 02:00:00,16.06,33774.8825,11469255
2016-05-16 03:00:00,15.04,33679.18,11265625
2016-05-16 04:00:00,14.06,33952255,11022.09
2016-05-16 05:00:00,15.93,34098.6225,10916475
2016-05-16 06:00:00,16.42,34570.75,11820.5075
2016-05-16 07:00:00,19.43,37007.74,14328.2275
2016-05-16 08:00:00,22.54,40957765,17457.53
2016-05-16 09:00:00,22.91,44474.3225,20502.26
2016-05-16 10:00:00,23.11,46723.0425,23018.19
2016-05-16 11:00:00,23.35,49033.1475,24838.1175
2016-05-16 12:00:00,22.9,47773.1,25882.7825
2016-05-16 13:00:00,18.23,46414.86,26202.280000000002
2016-05-16 14:00:00,16.09,44904735,26137175
2016-05-16 15:00:00,16.26,44090.11,25407.8625
2016-05-16 16:00:00,17.15,43268.9675,23616.452500000003
2016-05-16 17:00:00,18.27,44379.2575,20711.8925
2016-05-16 18:00:00,24.0,45123545,16998.4375
2016-05-16 19:00:00,27.16,44912.0175,13424185
2016-05-16 20:00:00,28.37,44199.2125,10837.0175
2016-05-16 21:00:00,31.93,44498.3375,9959.72
2016-05-16 22:00:00,29.99,43356.96,9881.0025
2016-05-16 23:00:00,24.99,40823.64,10043.372500000001
2016-05-17 00:00:00,30.0,39067.6975,9326.622500000001
2016-05-17 01:00:00,24.0,37651.89,9584.755000000001
2016-05-17 02:00:00,22.82,37148.0325,9943.914999999999
2016-05-17 03:00:00,21.6,37657.43,10376.8825
2016-05-17 04:00:00,21.73,39088625,10644765
2016-05-17 05:00:00,22.91,42753895,10833.7225
2016-05-17 06:00:00,29.95,50619485,11891.3575
2016-05-17 07:00:00,36.36,57175.7975,14508965
2016-05-17 08:00:00,38.0,60725.1975,17925.4175
2016-05-17 09:00:00,30.93,60947.4475,21648.7675
2016-05-17 10:00:00,28.99,61917.35,24197.2825
2016-05-17 11:00:00,32.22,63211.86,25632.9075
2016-05-17 12:00:00,31.61,63028.4025,26227.2825
2016-05-17 13:00:00,30.08,61957.92,26227785
2016-05-17 14:00:00,29.93,60984.9425,25602645
2016-05-17 15:00:00,30.0,60319.9475,24087.3625
2016-05-17 16:00:00,30.02,58857.6425,21491.6475
2016-05-17 17:00:00,30.14,58220.2275,17604885
2016-05-17 18:00:00,34.64,57717.3025,12801755
2016-05-17 19:00:00,34.92,57198.87,8169305
2016-05-17 20:00:00,36.76,54787.5575,4889.6725
2016-05-17 21:00:00,37.44,53322.98,3857.3325
2016-05-17 22:00:00,33.22,50221255,3712.39
2016-05-17 23:00:00,29.0,45713.77,3946.6299999999997
2016-05-18 00:00:00,24.91,43982.4525,3778.6450000000004
2016-05-18 01:00:00,24.29,42032395,4136.5925
2016-05-18 02:00:00,23.89,41045.6675,4153.0725
2016-05-18 03:00:00,22.92,41451.3875,4378.7
2016-05-18 04:00:00,23.31,42558.3625,4618.99
2016-05-18 05:00:00,24.57,45456.48,4931.977500000001
2016-05-18 06:00:00,31.12,52736.9,6009.485000000001
2016-05-18 07:00:00,37.06,58648725,8834.9075
2016-05-18 08:00:00,39.48,61257.7175,12792.1425
2016-05-18 09:00:00,35.31,61722.0675,17472.8125
2016-05-18 10:00:00,32.58,62849.1175,21220.54
2016-05-18 11:00:00,30.98,64094.77,23056.344999999998
2016-05-18 12:00:00,31.12,63610745,23416.31
2016-05-18 13:00:00,30.9,62888.71,22835545
2016-05-18 14:00:00,30.87,61641.3675,21215.68
2016-05-18 15:00:00,30.85,60971.9875,18448.085000000003
2016-05-18 16:00:00,31.32,59940.63,15122145
2016-05-18 17:00:00,31.69,59385.3325,11285.992499999998
2016-05-18 18:00:00,33.08,58914.4125,7395.8
2016-05-18 19:00:00,34.94,58273.74,4228.84
2016-05-18 20:00:00,34.64,55646.8725,2608.7675
2016-05-18 21:00:00,34.95,54009835,3187865
2016-05-18 22:00:00,33.09,50748275,4399.8
2016-05-18 23:00:00,27.2,45991.4525,5253.39
2016-05-19 00:00:00,24.88,43760.25,5685.1425
2016-05-19 01:00:00,22.91,41944.7775,5689.9675
2016-05-19 02:00:00,22.23,41014.8575,5361.2675
2016-05-19 03:00:00,21.85,41385.87,4931.657499999999
2016-05-19 04:00:00,22.29,42389.5725,4427.6925
2016-05-19 05:00:00,23.9,45537185,3918.0150000000003
2016-05-19 06:00:00,31.58,53030.1,4218.2225
2016-05-19 07:00:00,39.4,59107135,5556.802500000001
2016-05-19 08:00:00,46.0,62288.9525,7373.58
2016-05-19 09:00:00,44.13,63350.5525,9423035
2016-05-19 10:00:00,45.0,64728.8225,11400.0775
2016-05-19 11:00:00,44.91,65754.89,12925315
2016-05-19 12:00:00,40.07,65152.5,13883705
2016-05-19 13:00:00,38.96,64221.5675,14004.704999999998
2016-05-19 14:00:00,35.0,63028.2475,13466775
2016-05-19 15:00:00,33.06,62159855,12324815
2016-05-19 16:00:00,31.91,60894.8875,10559.609999999999
2016-05-19 17:00:00,32.35,60515.4125,8326.34
2016-05-19 18:00:00,34.0,59998.22,5856.2875
2016-05-19 19:00:00,36.08,59462785,3652.9300000000003
2016-05-19 20:00:00,34.96,57031325,2410.7525
2016-05-19 21:00:00,33.85,54786.8125,2638.4175
2016-05-19 22:00:00,32.08,51949.8425,3256.3425
2016-05-19 23:00:00,29.14,47162.1525,3763.3050000000003
2016-05-20 00:00:00,24.73,44250.8925,4440.6725
2016-05-20 01:00:00,23.42,42419.1475,4961.4975
2016-05-20 02:00:00,21.5,41462555,6135385
2016-05-20 03:00:00,21.34,41844.9925,6866.13
2016-05-20 04:00:00,21.52,42998125,7353.0325
2016-05-20 05:00:00,23.23,45994245,7796.04
2016-05-20 06:00:00,27.71,53300.3125,9203.1175
2016-05-20 07:00:00,33.07,59567165,12331.15
2016-05-20 08:00:00,34.97,62601715,16597.7425
2016-05-20 09:00:00,31.91,63506.55,21162.4375
2016-05-20 10:00:00,27.5,64789.2175,24731.292500000003
2016-05-20 11:00:00,26.27,65542.1775,26649.8325
2016-05-20 12:00:00,24.99,64796.9475,27041.8425
2016-05-20 13:00:00,24.3,63468.15,26433.1075
2016-05-20 14:00:00,24.22,61774.7025,24791.054999999997
2016-05-20 15:00:00,24.2,60630.6525,22167925
2016-05-20 16:00:00,24.57,59609.3025,18984.67
2016-05-20 17:00:00,28.9,59080.18,15234.47
2016-05-20 18:00:00,32.69,58451.58,11026.335000000001
2016-05-20 19:00:00,33.92,57524.6575,7189.56
2016-05-20 20:00:00,34.06,55350.2575,4468285
2016-05-20 21:00:00,33.21,53341.27,3543.6099999999997
2016-05-20 22:00:00,33.66,50993.4075,3366.1124999999997
2016-05-20 23:00:00,27.98,46635.9225,3355.2999999999997
2016-05-21 00:00:00,24.36,43474.09,3704.96
2016-05-21 01:00:00,23.49,41287.91,3673815
2016-05-21 02:00:00,22.6,39912.1625,3497.0025
2016-05-21 03:00:00,21.75,39813.9025,3631.31
2016-05-21 04:00:00,21.26,40062.0525,3757355
2016-05-21 05:00:00,20.5,40316.84,4085125
2016-05-21 06:00:00,20.66,41672.3825,5602.870000000001
2016-05-21 07:00:00,22.88,45223.4425,8793665
2016-05-21 08:00:00,23.06,49299885,13181.0125
2016-05-21 09:00:00,22.55,52247.5,18265345
2016-05-21 10:00:00,20.32,53922.3825,22761.21
2016-05-21 11:00:00,18.95,55095545,26012.4725
2016-05-21 12:00:00,16.19,54201.1475,27733.1475
2016-05-21 13:00:00,15.24,52303.9175,27979.9425
2016-05-21 14:00:00,15.09,51009.9325,26772.29
2016-05-21 15:00:00,13.29,49991.58,24118.64
2016-05-21 16:00:00,17.42,49596.3775,20345235
2016-05-21 17:00:00,19.06,49720.25,15382.892500000002
2016-05-21 18:00:00,23.9,50278.71,9884.34
2016-05-21 19:00:00,26.28,49688385,5576.2525
2016-05-21 20:00:00,30.94,47997365,3860.0325
2016-05-21 21:00:00,31.49,46721.8275,4701.0925
2016-05-21 22:00:00,28.94,45746.7225,6583.59
2016-05-21 23:00:00,23.42,42178525,8362.6775
2016-05-22 00:00:00,17.79,38478.87,9288015
2016-05-22 01:00:00,10.38,36426.59,10319.064999999999
2016-05-22 02:00:00,7.62,35396.14,10951.855000000001
2016-05-22 03:00:00,4.6,35155.1,11368.3625
2016-05-22 04:00:00,2.81,35351815,11963.81
2016-05-22 05:00:00,0.13,35602.8075,12483475
2016-05-22 06:00:00,-1.0,36382.1525,13729.499999999998
2016-05-22 07:00:00,0.5,39011275,16628.6225
2016-05-22 08:00:00,2.59,42777.04,20743.795000000002
2016-05-22 09:00:00,-0.94,46045.18,25492.870000000003
2016-05-22 10:00:00,-1.11,48677885,29864.3125
2016-05-22 11:00:00,-0.9,50512.9725,33275.3575
2016-05-22 12:00:00,-5.68,50275.3,35673.082500000004
2016-05-22 13:00:00,-25.72,48329.51,36345.3175
2016-05-22 14:00:00,-10.97,46887.6525,34843.895000000004
2016-05-22 15:00:00,-7.82,46380.5975,31099.9225
2016-05-22 16:00:00,-5.19,46145875,25931.3475
2016-05-22 17:00:00,2.02,46545.02,19896.6125
2016-05-22 18:00:00,21.33,47892.3125,13833.33
2016-05-22 19:00:00,23.65,47640965,9524.162499999999
2016-05-22 20:00:00,25.32,46688.8,7226195
2016-05-22 21:00:00,26.11,46176.8125,6786.0575
2016-05-22 22:00:00,27.22,45914.3475,6952.8
2016-05-22 23:00:00,22.9,42190.85,6784.32
2016-05-23 00:00:00,22.61,39004.61,7323.3575
2016-05-23 01:00:00,20.89,37467.0975,7017.467500000001
2016-05-23 02:00:00,19.51,36950435,6293.6050000000005
2016-05-23 03:00:00,18.91,37423.2375,6134.0675
2016-05-23 04:00:00,19.46,39281.1425,6089.360000000001
2016-05-23 05:00:00,20.69,43377.5175,6241245
2016-05-23 06:00:00,28.05,52095365,7066.009999999999
2016-05-23 07:00:00,34.51,58732.6875,8822.24
2016-05-23 08:00:00,35.93,61970115,11102005
2016-05-23 09:00:00,33.99,62910.4,13075465
2016-05-23 10:00:00,36.0,64225115,14597115
2016-05-23 11:00:00,35.94,65383.9175,15774.65
2016-05-23 12:00:00,33.91,63840.6075,16333.6875
2016-05-23 13:00:00,33.54,63450.68,16088.95
2016-05-23 14:00:00,32.5,62122755,15404.109999999999
2016-05-23 15:00:00,32.78,61212235,14458.599999999999
2016-05-23 16:00:00,31.96,59249.18,13418.8925
2016-05-23 17:00:00,31.68,59122.21,12446.0025
2016-05-23 18:00:00,32.49,58869305,11469.667500000001
2016-05-23 19:00:00,33.09,58005.4625,10710.3825
2016-05-23 20:00:00,33.97,55860.7275,10329.162499999999
2016-05-23 21:00:00,31.97,54143.6025,10534.685000000001
2016-05-23 22:00:00,24.47,50580.49,10916.7575
2016-05-23 23:00:00,22.71,46372.43,11104975
2016-05-24 00:00:00,21.99,42424085,10240.2625
2016-05-24 01:00:00,21.75,40596.2875,10177.39
2016-05-24 02:00:00,20.48,39936.54,10785.92
2016-05-24 03:00:00,20.0,40537.72,10860.89
2016-05-24 04:00:00,20.72,41996155,10828735
2016-05-24 05:00:00,22.61,45225.1725,10715.567500000001
2016-05-24 06:00:00,26.13,52852.4375,10996.705000000002
2016-05-24 07:00:00,34.38,58732.7225,11707435
2016-05-24 08:00:00,37.09,61639605,12476.22
2016-05-24 09:00:00,36.19,62310945,13217.079999999998
2016-05-24 10:00:00,36.94,63622065,13998.79
2016-05-24 11:00:00,36.06,64778.65,14539.3525
2016-05-24 12:00:00,33.09,64226.4625,14709975
2016-05-24 13:00:00,33.0,63265.7,14184.032500000001
2016-05-24 14:00:00,32.69,62154.9225,13437.982499999998
2016-05-24 15:00:00,30.92,61260.53,12314435
2016-05-24 16:00:00,29.12,59949.4725,10927.717499999999
2016-05-24 17:00:00,29.8,59518.54,9461.755000000001
2016-05-24 18:00:00,31.25,59146.8875,7953.0025000000005
2016-05-24 19:00:00,32.2,58554.8375,6361.030000000001
2016-05-24 20:00:00,31.64,56309.6225,4933.6425
2016-05-24 21:00:00,32.38,54504.73,4369.4575
2016-05-24 22:00:00,30.43,51690.9825,4090.5775000000003
2016-05-24 23:00:00,24.98,47063.9725,3525.6549999999997
2016-05-25 00:00:00,22.97,44792.6125,3280.75
2016-05-25 01:00:00,22.57,42880.5875,3045.7450000000003
2016-05-25 02:00:00,21.57,41859235,2719.92
2016-05-25 03:00:00,21.0,42157235,2659.8225
2016-05-25 04:00:00,21.63,43355.94,2636.9375
2016-05-25 05:00:00,22.99,46423.3,2607.4775
2016-05-25 06:00:00,30.92,53204735,3401.5675
2016-05-25 07:00:00,35.8,58683295,5417.1900000000005
2016-05-25 08:00:00,39.2,61500.2025,8164335
2016-05-25 09:00:00,34.99,62449.69,11204.9775
2016-05-25 10:00:00,34.16,63745915,13740.2075
2016-05-25 11:00:00,33.07,64958.9125,15539.17
2016-05-25 12:00:00,31.02,64617.5675,16551.2075
2016-05-25 13:00:00,28.95,63845225,16804.682500000003
2016-05-25 14:00:00,30.13,62633785,16325.5425
2016-05-25 15:00:00,30.12,62127.2325,14980.1925
2016-05-25 16:00:00,30.9,60849085,12691.689999999999
2016-05-25 17:00:00,32.92,60133.1125,9723.5875
2016-05-25 18:00:00,35.8,59860.12,6353.057500000001
2016-05-25 19:00:00,36.61,59199.2125,3448285
2016-05-25 20:00:00,36.76,56846.3475,1623.5524999999998
2016-05-25 21:00:00,35.49,54841.8175,1165.71
2016-05-25 22:00:00,34.92,52233.1325,1326.8874999999998
2016-05-25 23:00:00,28.06,47326.1475,1416.2125
2016-05-26 00:00:00,25.74,43269.58,1211295
2016-05-26 01:00:00,24.16,41298.4025,1208.6200000000001
2016-05-26 02:00:00,23.42,40015.0225,1227565
2016-05-26 03:00:00,23.27,39806.6675,1095.7849999999999
2016-05-26 04:00:00,23.33,40207.6875,1038405
2016-05-26 05:00:00,23.79,40587.14,1133755
2016-05-26 06:00:00,26.15,42074.0675,2225875
2016-05-26 07:00:00,30.96,45641.4575,4975.660000000001
2016-05-26 08:00:00,30.97,48516135,9030.73
2016-05-26 09:00:00,27.94,50687.2,13369005
2016-05-26 10:00:00,25.57,52267.2225,17010.76
2016-05-26 11:00:00,24.79,53535505,19422.254999999997
2016-05-26 12:00:00,25.46,53006.96,20563.0475
2016-05-26 13:00:00,24.71,51667.0675,20533.8845
2016-05-26 14:00:00,24.69,50247.02,19437.66
2016-05-26 15:00:00,25.16,49773.8275,17350.954999999998
2016-05-26 16:00:00,25.76,49093.1075,14491.954999999998
2016-05-26 17:00:00,28.07,49463.86,10985.102499999999
2016-05-26 18:00:00,34.0,50204.3525,7059.9775
2016-05-26 19:00:00,35.27,50314.1625,3769.87
2016-05-26 20:00:00,34.95,49068.5275,1883.7375000000002
2016-05-26 21:00:00,32.94,48208.12,1479.2925
2016-05-26 22:00:00,33.1,47329.3925,1733.4225000000001
2016-05-26 23:00:00,26.94,43609.7,1867.6375
2016-05-27 00:00:00,24.43,40902.11,1764.2975
2016-05-27 01:00:00,23.42,38995005,1772.2350000000001
2016-05-27 02:00:00,21.95,37956.1525,1966125
2016-05-27 03:00:00,20.61,38137.79,1902485
2016-05-27 04:00:00,21.69,39459855,1813.3825
2016-05-27 05:00:00,23.45,42474.72,1914.6799999999998
2016-05-27 06:00:00,27.88,48907.0425,3022.7850000000003
2016-05-27 07:00:00,32.99,54588.12,5262865
2016-05-27 08:00:00,35.48,57495.31,7830.4275
2016-05-27 09:00:00,34.26,58595335,10714.042500000001
2016-05-27 10:00:00,32.95,60112.3175,13483.527500000002
2016-05-27 11:00:00,32.91,61018.5075,15609.5775
2016-05-27 12:00:00,30.37,60284.3925,16804.4775
2016-05-27 13:00:00,27.2,59785.1275,16861.2925
2016-05-27 14:00:00,26.64,58489.3625,15993.6725
2016-05-27 15:00:00,26.86,57937.7075,14491.177499999998
2016-05-27 16:00:00,27.68,56986535,12486865
2016-05-27 17:00:00,30.96,56760.3175,9914.842499999999
2016-05-27 18:00:00,32.91,56507.7725,7041.117499999999
2016-05-27 19:00:00,33.2,55893.8,4670.4025
2016-05-27 20:00:00,32.19,53935225,3296.7025000000003
2016-05-27 21:00:00,31.85,52101.4175,3220.7099999999996
2016-05-27 22:00:00,30.23,49998855,3671.1475
2016-05-27 23:00:00,25.99,45813.1425,3969025
2016-05-28 00:00:00,28.92,42830.13,3817.7725
2016-05-28 01:00:00,24.38,40538.5925,3781.7825000000003
2016-05-28 02:00:00,22.79,39203.91,3343.5499999999997
2016-05-28 03:00:00,22.14,38907515,3124745
2016-05-28 04:00:00,21.69,39214.18,3010.4775
2016-05-28 05:00:00,21.91,39409745,3014.5249999999996
2016-05-28 06:00:00,22.56,40995295,4018.0200000000004
2016-05-28 07:00:00,24.02,44398595,6365.344999999999
2016-05-28 08:00:00,26.57,48086625,9573.8725
2016-05-28 09:00:00,26.95,50753.0425,13222975
2016-05-28 10:00:00,24.46,52612.2525,16388.204999999998
2016-05-28 11:00:00,23.49,53664.6575,18769.6825
2016-05-28 12:00:00,22.87,52707.0225,20230.18
2016-05-28 13:00:00,22.06,51158.7,20694.9825
2016-05-28 14:00:00,21.47,49700.6875,20331.0
2016-05-28 15:00:00,20.42,49200.6675,18843.65
2016-05-28 16:00:00,20.0,48690985,16532.9525
2016-05-28 17:00:00,22.01,48735.75,13552875
2016-05-28 18:00:00,25.57,48884.7975,10384.5575
2016-05-28 19:00:00,26.42,48661415,8000465
2016-05-28 20:00:00,27.1,46902915,6890.342500000001
2016-05-28 21:00:00,25.69,45716.5475,7025625
2016-05-28 22:00:00,23.37,45052.61,7707475
2016-05-28 23:00:00,22.31,41686635,7981.7175
2016-05-29 00:00:00,18.03,38776.3625,8159795
2016-05-29 01:00:00,13.15,36580.4425,7977.47
2016-05-29 02:00:00,12.97,35380.4,7321575
2016-05-29 03:00:00,13.17,34955955,6720.7675
2016-05-29 04:00:00,8.9,34878205,6498.7925000000005
2016-05-29 05:00:00,6.16,34920.77,6455425
2016-05-29 06:00:00,10.58,35520.02,7313.6224999999995
2016-05-29 07:00:00,13.87,38492.7325,9074.9225
2016-05-29 08:00:00,14.67,42032.9875,11649.1225
2016-05-29 09:00:00,15.23,45284.3375,14763435
2016-05-29 10:00:00,12.87,47995.11,17438.7625
2016-05-29 11:00:00,14.03,49795435,19755275
2016-05-29 12:00:00,10.46,49691085,21398625
2016-05-29 13:00:00,8.57,48199.7875,21915.3175
2016-05-29 14:00:00,4.6,46873.04,21349.7975
2016-05-29 15:00:00,3.78,46302.56,20141.7475
2016-05-29 16:00:00,5.32,45539.7025,18649.8575
2016-05-29 17:00:00,8.42,45956.4275,16652.022500000003
2016-05-29 18:00:00,18.08,47211.3075,14494.079999999998
2016-05-29 19:00:00,21.88,47641.0275,12580.4525
2016-05-29 20:00:00,22.77,46873.9825,11200.8025
2016-05-29 21:00:00,23.04,46301.2925,11269.1375
2016-05-29 22:00:00,23.1,46055615,11813.4375
2016-05-29 23:00:00,19.73,42563835,12007.0425
2016-05-30 00:00:00,18.07,40016115,11225.1675
2016-05-30 01:00:00,13.87,38254785,11081415
2016-05-30 02:00:00,12.27,37495.82,10631.317500000001
2016-05-30 03:00:00,11.28,37688.1575,11087.1025
2016-05-30 04:00:00,11.86,39158.28,11141.18
2016-05-30 05:00:00,18.01,43216.7,11286.232499999998
2016-05-30 06:00:00,26.16,51977.3525,11840.78
2016-05-30 07:00:00,34.94,58366295,13236.2325
2016-05-30 08:00:00,35.25,61600135,15305.699999999999
2016-05-30 09:00:00,35.43,62502255,17545.6
2016-05-30 10:00:00,34.79,64212185,20296.5425
2016-05-30 11:00:00,34.25,65194.9575,22717955
2016-05-30 12:00:00,29.0,64103675,24548715
2016-05-30 13:00:00,26.33,63984.27,25576.4675
2016-05-30 14:00:00,25.08,62985.36,25725.54
2016-05-30 15:00:00,24.67,62464.1875,24805.797499999997
2016-05-30 16:00:00,25.06,60664.71,22827.1175
2016-05-30 17:00:00,25.47,60635.7825,20226345
2016-05-30 18:00:00,28.74,60264.01,17218.4125
2016-05-30 19:00:00,28.99,59441.3425,14265.650000000001
2016-05-30 20:00:00,25.48,57172175,12327.377500000002
2016-05-30 21:00:00,24.68,55315.9875,11832.86
2016-05-30 22:00:00,23.9,51919.19,11818835
2016-05-30 23:00:00,21.94,47510.4675,11361.0825
2016-05-31 00:00:00,21.17,44749.5025,9817.005000000001
2016-05-31 01:00:00,19.25,42849.69,9229135
2016-05-31 02:00:00,16.44,41742.1675,8239.037499999999
2016-05-31 03:00:00,16.09,41880.6025,7735.42
2016-05-31 04:00:00,17.31,43005025,7311.4775
2016-05-31 05:00:00,20.98,46006.32,7194.7425
2016-05-31 06:00:00,24.52,53343.1075,7976.3325
2016-05-31 07:00:00,32.93,59053475,10049245
2016-05-31 08:00:00,35.81,61970.8725,13088.8275
2016-05-31 09:00:00,35.47,62795.2075,16067.789999999999
2016-05-31 10:00:00,34.94,64440.6025,18485.34
2016-05-31 11:00:00,35.8,65586.8,19812.5825
2016-05-31 12:00:00,32.78,65241.9125,20069.88
2016-05-31 13:00:00,30.94,64476965,19988075
2016-05-31 14:00:00,30.57,63468555,19278545
2016-05-31 15:00:00,28.82,62914.0525,17695.6225
2016-05-31 16:00:00,29.26,61854.8925,15289055
2016-05-31 17:00:00,32.37,61107.3725,12377055
2016-05-31 18:00:00,34.94,60708.2525,9210.8025
2016-05-31 19:00:00,35.92,60062165,6425.9475
2016-05-31 20:00:00,32.95,57640.69,4713.1849999999995
2016-05-31 21:00:00,31.98,55582.7775,4503.93
2016-05-31 22:00:00,30.78,52959.1425,4891.67
2016-05-31 23:00:00,26.15,47883.6475,5139695
2016-06-01 00:00:00,24.0,44766.6225,5666.55
2016-06-01 01:00:00,22.23,42865055,5852915
